,Name,Label,Page Rank Score
5761,Hormones and Behavior,SourceOrigin,0.15000000000000002
5762,Citrate buffer,Solution,0.15000000000000002
5763,Stem cells and development,SourceOrigin,0.15000000000000002
5764,BSA-triton X-100,Solution,0.15000000000000002
5765,Cancer Research,SourceOrigin,0.15000000000000002
5766,Haemalaum,Solution,0.15000000000000002
5767,European journal of nuclear medicine and molecular imaging,SourceOrigin,0.15000000000000002
5768,BSA-sodium azide,Solution,0.15000000000000002
5769,Molecular endocrinology,SourceOrigin,0.15000000000000002
5770,Extravidin-peroxidase,Solution,0.15000000000000002
5771,Cell motility and the cytoskeleton,SourceOrigin,0.15000000000000002
5772,Glycolmethacrylate,Solution,0.15000000000000002
5773,Cell reports,SourceOrigin,0.15000000000000002
5774,Ethanol-Technovit,Solution,0.15000000000000002
5775,Journal of neurovirology,SourceOrigin,0.15000000000000002
5776,Technovit resin,Solution,0.15000000000000002
5777,Journal of neural transplantation and plasticity,SourceOrigin,0.15000000000000002
5778,Technovit resin-hardener,Solution,0.15000000000000002
5779,Pigment cell research,SourceOrigin,0.15000000000000002
5780,Protease K,Solution,0.15000000000000002
5781,Biological trace element research,SourceOrigin,0.15000000000000002
5782,Ethanol-acetic acid,Solution,0.15000000000000002
5783,Current protocols in neuroscience,SourceOrigin,0.15000000000000002
5784,Giemsa stain,Solution,0.15000000000000002
5785,Acta pharmacologica,SourceOrigin,0.15000000000000002
5786,Acetic acid,Solution,0.15000000000000002
5787,Pharmacological research,SourceOrigin,0.15000000000000002
5788,Citric acid,Solution,0.15000000000000002
5789,Toxicology,SourceOrigin,0.15000000000000002
5790,Sodium periodate,Solution,0.15000000000000002
5791,Brain,SourceOrigin,0.15000000000000002
5792,Methyl-butane,Solution,0.15000000000000002
5793,Endocrinology,SourceOrigin,0.15000000000000002
5794,Hemo-Sol xylene substitute,Solution,0.15000000000000002
5795,Acta oto-laryngologica,SourceOrigin,0.15000000000000002
5796,Nickel ammonium sulfate,Solution,0.15000000000000002
5797,Journal of Parkinson's disease,SourceOrigin,0.15000000000000002
5798,Ethylene glycol,Solution,0.15000000000000002
5799,Radiation research,SourceOrigin,0.15000000000000002
5800,Normal serum-BSA,Solution,0.15000000000000002
5801,Thyroid,SourceOrigin,0.15000000000000002
5802,Tianzhu Mudan,Solution,0.15000000000000002
5803,Molecular imaging and biology,SourceOrigin,0.15000000000000002
5804,Dimethylbenzene,Solution,0.15000000000000002
5805,Folia neuropathologica,SourceOrigin,0.15000000000000002
5806,Resinine,Solution,0.15000000000000002
5807,Toxicology in vitro,SourceOrigin,0.15000000000000002
5808,X-gal-potassium ferrocyanide-magnesium chloride,Solution,0.15000000000000002
5809,Toxicologic pathology,SourceOrigin,0.15000000000000002
5810,Tris-aminophenol methane-p-cresol-H2O2,Solution,0.15000000000000002
5811,"International journal of radiation oncology, biology, physics",SourceOrigin,0.15000000000000002
5812,Phosphorous pentoxide,Solution,0.15000000000000002
5813,Regulatory peptides,SourceOrigin,0.15000000000000002
5814,Slicing solution,Solution,0.15000000000000002
5815,Chinese medical journal,SourceOrigin,0.15000000000000002
5816,Artificial CSF,Solution,0.15000000000000002
5817,Journal of electron microscopy technique,SourceOrigin,0.15000000000000002
5818,Streptavidin-peroxidase,Solution,0.15000000000000002
5819,Experimental and toxicologic pathology,SourceOrigin,0.15000000000000002
5820,Cobalt chloride,Solution,0.15000000000000002
5821,NMR in biomedicine,SourceOrigin,0.15000000000000002
5822,Levamisole,Solution,0.15000000000000002
5823,Journal of neuroimmunology,SourceOrigin,0.15000000000000002
5824,Propidium iodide,Solution,0.15000000000000002
5825,Experimental and therapeutic medicine,SourceOrigin,0.15000000000000002
5826,DAB-H2O2-imidazole,Solution,0.15000000000000002
5827,Acta histochemica,SourceOrigin,0.15000000000000002
5828,Normal serum-BSA-triton X-100,Solution,0.15000000000000002
5829,Cerebral cortex,SourceOrigin,0.15000000000000002
5830,Glycerol gelatin,Solution,0.15000000000000002
5831,Toxicology letters,SourceOrigin,0.15000000000000002
5832,Aminoethylcarbazol,Solution,0.15000000000000002
5833,Early human development,SourceOrigin,0.15000000000000002
5834,Isopropanol,Solution,0.15000000000000002
5835,Neuroradiology,SourceOrigin,0.15000000000000002
5836,Methylated spirit,Solution,0.15000000000000002
5837,Epilepsia,SourceOrigin,0.15000000000000002
5838,Recording solution,Solution,0.15000000000000002
5839,Free radical biology & medicine,SourceOrigin,0.15000000000000002
5840,Gelatine-detergent,Solution,0.15000000000000002
5841,The Biochemical journal,SourceOrigin,0.15000000000000002
5842,Histochoice,Solution,0.15000000000000002
5843,Neuron,SourceOrigin,0.15000000000000002
5844,Nitrotetrazolium blue-NADPHd-triton,Solution,0.15000000000000002
5845,Molecular pharmaceutics,SourceOrigin,0.15000000000000002
5846,Ethyl alcohol-acetic acid-chloroform,Solution,0.15000000000000002
5847,Experimental animals,SourceOrigin,0.15000000000000002
5848,Golgi fixative,Solution,0.15000000000000002
5849,Restorative neurology and neuroscience,SourceOrigin,0.15000000000000002
5850,X3B,Solution,0.15000000000000002
5851,Alcohol,SourceOrigin,0.15000000000000002
5852,Avidin,Solution,0.15000000000000002
5853,Gene therapy,SourceOrigin,0.15000000000000002
5854,Biotin,Solution,0.15000000000000002
5855,Materials science and engineering,SourceOrigin,0.15000000000000002
5856,Ammonium carbonate-one naphthol,Solution,0.15000000000000002
5857,Psychiatry and clinical neurosciences,SourceOrigin,0.15000000000000002
5858,Pyronin B,Solution,0.15000000000000002
5859,Journal of biological chemistry,SourceOrigin,0.15000000000000002
5860,Glycerol-ethylene glycol,Solution,0.15000000000000002
5861,Folia histochemica et cytobiologica,SourceOrigin,0.15000000000000002
5862,Streptavidin-Alexa 568,Solution,0.15000000000000002
5863,Journal of nuclear medicine,SourceOrigin,0.15000000000000002
5864,Hexanol,Solution,0.15000000000000002
5865,American journal of physiology,SourceOrigin,0.15000000000000002
5866,Phenyl hydrazine-normal serum-triton x100,Solution,0.15000000000000002
5867,Journal of submicroscopic cytology and pathology,SourceOrigin,0.15000000000000002
5868,DAB-imidazole,Solution,0.15000000000000002
5869,Journal of cellular biochemistry,SourceOrigin,0.15000000000000002
5870,Alkalizing solution,Solution,0.15000000000000002
5871,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society,SourceOrigin,0.15000000000000002
5872,Spurr's epoxy medium,Solution,0.15000000000000002
5873,Strahlentherapie und Onkologie,SourceOrigin,0.15000000000000002
5874,Buffer-glucose-ascorbic acid,Solution,0.15000000000000002
5875,Journal of controlled release,SourceOrigin,0.15000000000000002
5876,Methylnoradrenaline,Solution,0.15000000000000002
5877,Italian journal of anatomy and embryology,SourceOrigin,0.15000000000000002
5878,Potassium permanganate,Solution,0.15000000000000002
5879,Frontiers in aging neuroscience,SourceOrigin,0.15000000000000002
5880,Formal saline,Solution,0.15000000000000002
5881,Diabetology and metabolic syndrome,SourceOrigin,0.15000000000000002
5882,Haematoxylin and eosin,Solution,0.15000000000000002
5883,International journal of molecular medicine,SourceOrigin,0.15000000000000002
5884,Schiff's reagent,Solution,0.15000000000000002
5885,Journal of biophotonics,SourceOrigin,0.15000000000000002
5886,Chloroform,Solution,0.15000000000000002
5887,Journal of traditional Chinese medicine,SourceOrigin,0.15000000000000002
5888,X-ray film,Solution,0.15000000000000002
5889,Developmental neurobiology,SourceOrigin,0.15000000000000002
5890,Kodak NTB2,Solution,0.15000000000000002
5891,Neuroscience bulletin,SourceOrigin,0.15000000000000002
5892,Triethanolamine-acetic anhydride,Solution,0.15000000000000002
5893,Molecular medicine reports,SourceOrigin,0.15000000000000002
5894,Ammonium acetate,Solution,0.15000000000000002
5895,Autonomic neuroscience,SourceOrigin,0.15000000000000002
5896,Kodak X-ray film,Solution,0.15000000000000002
5897,Asian Pacific journal of tropical medicine,SourceOrigin,0.15000000000000002
5898,Amersham LM-1 nuclear emulsion,Solution,0.15000000000000002
5899,Journal of cellular physiology,SourceOrigin,0.15000000000000002
5900,Boric acid,Solution,0.15000000000000002
5901,Journal of the autonomic nervous system,SourceOrigin,0.15000000000000002
5902,Osmium tetroxide-potassium ferrocyanide,Solution,0.15000000000000002
5903,Journal of maternal-fetal and neonatal medicine,SourceOrigin,0.15000000000000002
5904,Epon/Spurr,Solution,0.15000000000000002
5905,Behavioural pharmacology,SourceOrigin,0.15000000000000002
5906,Neutral balsam,Solution,0.15000000000000002
5907,International journal of neuropsychopharmacology,SourceOrigin,0.15000000000000002
5908,D-19,Solution,0.15000000000000002
5909,Regulatory toxicology,SourceOrigin,0.15000000000000002
5910,Kodak NTB3,Solution,0.15000000000000002
5911,Journal of pineal research,SourceOrigin,0.15000000000000002
5912,Acetic anhydride,Solution,0.15000000000000002
5913,Pharmacological reports,SourceOrigin,0.15000000000000002
5914,Glycol methacrylate-sudan black,Solution,0.15000000000000002
5915,Molecular and cellular endocrinology,SourceOrigin,0.15000000000000002
5916,Scanning electron microscope,Microscope,0.15000000000000002
5917,Acta physiologica Scandinavica,SourceOrigin,0.15000000000000002
5918,Joghataie_2004_LFMdetails,LightFluorescenceMicroscopeDetail,0.15000000000000002
5919,World journal of stem cells,SourceOrigin,0.15000000000000002
5920,Leventhal_2002_LFMdetails,LightFluorescenceMicroscopeDetail,0.15000000000000002
5921,Functional neurology,SourceOrigin,0.15000000000000002
5922,Amira,Software,0.15000000000000002
5923,Microscopy,SourceOrigin,0.15000000000000002
5924,Catmaid,Software,0.15000000000000002
5925,Journal of virology,SourceOrigin,0.15000000000000002
5926,Eutectic,Software,0.15000000000000002
5927,Physiology and behavior,SourceOrigin,0.15000000000000002
5928,Janelia workstation,Software,0.15000000000000002
5929,Journal fur Hirnforschung,SourceOrigin,0.15000000000000002
5930,Knossos,Software,0.15000000000000002
5931,Oncotarget,SourceOrigin,0.15000000000000002
5932,Neuromantic,Software,0.15000000000000002
5933,Naunyn-Schmiedebergs Archives of Pharmacology,SourceOrigin,0.15000000000000002
5934,NeuronJ,Software,0.15000000000000002
5935,Tissue and cell,SourceOrigin,0.15000000000000002
5936,Neuron Morpho,Software,0.15000000000000002
5937,Biology of the Cell,SourceOrigin,0.15000000000000002
5938,ORION,Software,0.15000000000000002
5939,"Pharmacology, Biochemistry & Behavior",SourceOrigin,0.15000000000000002
5940,TREES toolbox,Software,0.15000000000000002
5941,Experimental Gerontology,SourceOrigin,0.15000000000000002
5942,Vaa3D,Software,0.15000000000000002
5943,Biology of the Neonate,SourceOrigin,0.15000000000000002
5944,Viral infection,IntroductionType,0.15000000000000002
5945,Molecular & Chemical Neuropathology,SourceOrigin,0.15000000000000002
5946,,IntroductionType,0.15000000000000002
5947,Psychoneuroendocrinology,SourceOrigin,0.15000000000000002
5948,Iontoporation,IntroductionType,0.15000000000000002
5949,Revista de Neurologia,SourceOrigin,0.15000000000000002
5950,Freezing,TreatmentPurpose,0.15000000000000002
5951,Canadian Journal of Anaesthesia,SourceOrigin,0.15000000000000002
5952,,TreatmentPurpose,0.15000000000000002
5953,Molecular therapy,SourceOrigin,0.15000000000000002
5954,Drying,TreatmentPurpose,0.15000000000000002
5955,Science,SourceOrigin,0.15000000000000002
5956,Polymerization,TreatmentPurpose,0.15000000000000002
5957,Life sciences,SourceOrigin,0.15000000000000002
5958,Washing,TreatmentPurpose,0.15000000000000002
5959,Journal of biomedical nanotechnology,SourceOrigin,0.15000000000000002
5960,Secondary fixation,TreatmentPurpose,0.15000000000000002
5961,"Proceedings of the National Science Council, Republic of China",SourceOrigin,0.15000000000000002
5962,Mounting,TreatmentPurpose,0.15000000000000002
5963,Bioelectromagnetics,SourceOrigin,0.15000000000000002
5964,Differentiation,TreatmentPurpose,0.15000000000000002
5965,Progress in Brain Research,SourceOrigin,0.15000000000000002
5966,Rinsing,TreatmentPurpose,0.15000000000000002
5967,Fundamental & Clinical Pharmacology,SourceOrigin,0.15000000000000002
5968,Freeze-thawing,TreatmentPurpose,0.15000000000000002
5969,Stroke,SourceOrigin,0.15000000000000002
5970,Coverslipping,TreatmentPurpose,0.15000000000000002
5971,Progress in Neurobiology,SourceOrigin,0.15000000000000002
5972,SJL,Strain,0.15000000000000002
5973,Learning & memory,SourceOrigin,0.15000000000000002
5974,DB1X,Strain,0.15000000000000002
5975,Folia Morphologica,SourceOrigin,0.15000000000000002
5976,C4A6/B,Substrain,0.15000000000000002
5977,Journal of Gene Medicine,SourceOrigin,0.15000000000000002
5978,C4A6/N,Substrain,0.15000000000000002
5979,Cellular and Molecular Biology Letters,SourceOrigin,0.15000000000000002
5980,SST-IRES-Cre/CAG-Lox-stop-Lox-H2B-GFP,TransgenicLine,0.15000000000000002
5981,Journal of Stroke and Cerebrovascular Diseases,SourceOrigin,0.15000000000000002
5982,VIP-IRES-Cre/CAG-Lox-stop-Lox-H2B-GFP,TransgenicLine,0.15000000000000002
5983,American journal of anatomy,SourceOrigin,0.15000000000000002
5984,Amino Acids,SourceOrigin,0.15000000000000002
5985,Journal of Nanobiotechnology,SourceOrigin,0.15000000000000002
5986,Journal of Neurotrauma,SourceOrigin,0.15000000000000002
5987,Pharmaceutical research,SourceOrigin,0.15000000000000002
5988,Immunopharmacology,SourceOrigin,0.15000000000000002
5989,Neurobiology of learning and memory,SourceOrigin,0.15000000000000002
5990,Substance P / PPA co-expressing,CellType,0.15000000000000002
5991,Journal of Rheumatology,SourceOrigin,0.15000000000000002
5992,"Dopaminergic neuron, normal morphology",CellType,0.15000000000000002
5993,Neonatology,SourceOrigin,0.15000000000000002
5994,Vasopressin,CellPhenotype,0.15000000000000002
5995,Magnetic resonance in medicine,SourceOrigin,0.15000000000000002
5996,Dorsal striatum,CellPhenotype,0.15000000000000002
5997,Brain pathology,SourceOrigin,0.15000000000000002
5998,Striatum,CellPhenotype,0.15000000000000002
5999,Annals of anatomy,SourceOrigin,0.15000000000000002
6000,Vesicular monoamine transporter-2,CellPhenotype,0.15000000000000002
6001,Experimental and translational stroke medicine,SourceOrigin,0.15000000000000002
6002,External globus pallidus,CellPhenotype,0.15000000000000002
6003,Molecular and cellular biology,SourceOrigin,0.15000000000000002
6004,Muscarinergic receptor 2,CellPhenotype,0.15000000000000002
6005,Journal of Central Nervous System Disease,SourceOrigin,0.15000000000000002
6006,PSA-NCAM,CellPhenotype,0.15000000000000002
6007,Journal of Huntington's disease,SourceOrigin,0.15000000000000002
6008,Striosome,CellPhenotype,0.15000000000000002
6009,Clinical Neuropharmacology,SourceOrigin,0.15000000000000002
6010,Matrix,CellPhenotype,0.15000000000000002
6011,Journal of Drug Targeting,SourceOrigin,0.15000000000000002
6012,M2 receptor / ChAT,CellPhenotype,0.15000000000000002
6013,IBRO reports,SourceOrigin,0.15000000000000002
6014,Substance P mRNA,CellPhenotype,0.15000000000000002
6015,Food and Chemical Toxicology,SourceOrigin,0.15000000000000002
6016,Neuropeptide Y,CellPhenotype,0.15000000000000002
6017,Journal of Biochemical and Molecular Toxicology,SourceOrigin,0.15000000000000002
6018,"Subthalamic nucleus, rostral half",CellPhenotype,0.15000000000000002
6019,Frontiers in Biology,SourceOrigin,0.15000000000000002
6020,"Subthalamic nucleus, caudal half",CellPhenotype,0.15000000000000002
6021,Biomaterials,SourceOrigin,0.15000000000000002
6022,"Subthalamic nucleus, lateral half",CellPhenotype,0.15000000000000002
6023,Japanese Journal of Physiology,SourceOrigin,0.15000000000000002
6024,"Subthalamic nucleus, medial half",CellPhenotype,0.15000000000000002
6025,Cytotherapy,SourceOrigin,0.15000000000000002
6026,GAD65,CellPhenotype,0.15000000000000002
6027,Journals of Gerontology,SourceOrigin,0.15000000000000002
6028,Circuit role,CellPhenotypeCategory,0.15000000000000002
6029,Cellular Physiology and Biochemistry,SourceOrigin,0.15000000000000002
6030,Projection pattern,CellPhenotypeCategory,0.15000000000000002
6031,Neuroscience and biobehavioral reviews,SourceOrigin,0.15000000000000002
6032,"Dendritic spines, stubby",NeuralStructure,0.15000000000000002
6033,Progress in Neuro-Psychopharmacology and Biological Psychiatry,SourceOrigin,0.15000000000000002
6034,Ariano_1997_sections_GluR1double_GluR1_neuron_quantitation_1,Analysis,0.15000000000000002
6035,Bioscience Reports,SourceOrigin,0.15000000000000002
6036,Ariano_1997_sections_GluR1double_GluR1_mRNA_neuron_quantitation_1,Analysis,0.15000000000000002
6037,Journal of diabetes and its complications,SourceOrigin,0.15000000000000002
6038,Ariano_1997_sections_GluR1_NMDAR1_NMDAR1_neuron_quantitation,Analysis,0.15000000000000002
6039,International Journal of Molecular Sciences,SourceOrigin,0.15000000000000002
6040,Ariano_1997_sections_GluR1_D1A_D1A_neuron_quantitation_1,Analysis,0.15000000000000002
