e_uid,region1_nomenclature1,region_nomenclature2,topological_relation,annotation,reference,url,id,v_uid,v_uuid,v_lastmodified,v_status,v_lastmodified_epoch
352,Lateral cervical nucleus (Swanson-1998),Lateral cervical nucleus (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),614,352,44dc68d0-1c6c-51c4-a61e-2d21ec11ed8d,2016-05-09 16:57:11,C,1.4628130310509E9
38,Piriform area pyramidal layer (Swanson-1998),Piriform area pyramidal layer (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),668,38,732c849f-614e-5b0d-a68b-6db718eebea9,2016-05-09 16:57:11,C,1.4628130310509E9
965,Bed nucleus of the stria terminals lateral subdivision (McDonald),Bed nucleus of the stria terminalis oval nucleus (Ju/Swanson),contains,McDonald (’83) also examined the neuronal morphology of different parts of the BST; which he divided into medial and lateral parts in the rat. His lateral division corresponds only to our lateral area of the anterior division; whereas his description of the main body of the lateral division corresponds to our oval nucleus. The appearance of neurons in the oval and juxtacapsular nuclei differs in Golgi preparations (McDonald; ‘83); and they are quite different in their immunohistochemical properties as well (Ju et al.; ’89). It is difficult to agree with McDonald; however; that the neurons in the rest of the BST are rather similar. It seems to us; therefore; that it is difficult to divide the BST into a lateral and a medial division on the basis of limited cytoarchitectonic criteria.,Ju G. & Swanson L.W. (I); (1989),http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=2708568,13907,965,7f9ce419-f1e2-5b74-8bb2-3b759155114b,2016-05-09 16:57:11,C,1.4628130310509E9
345,Nucleus z (Swanson-1998),Nucleus z (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),457,345,658b908f-c31f-57d1-b681-08ebb6a13680,2016-05-09 16:57:11,C,1.4628130310509E9
434,Medial preoptic nucleus (Swanson-1998),Medial preoptic nucleus (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),281,434,91ef5549-82a1-5271-af1c-a49455abeab9,2016-05-09 16:57:11,C,1.4628130310509E9
589,Paraventricular nucleus of the hypothalamus; magnocellular division; posterior magnocellular part; medial zone (Swanson-1998),Paraventricular hypothalamic nucleus; magnocellular division; posterior magnocellular part; medial zone (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),248,589,b85ee4cf-1ea5-5f19-86c5-21afee9efcbb,2016-05-09 16:57:11,C,1.4628130310509E9
274,Subparafascicular nucleus parvicellular part (Swanson-1998),Subparafascicular nucleus parvicellular part medial division (Swanson-2004),contains,Collator note: the Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas"; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),354,274,2b521151-b5d6-5a8c-b5f7-d77f25bd7756,2016-05-09 16:57:11,C,1.4628130310509E9
953,Dorsal part of the lateral bed nucleus of the stria terminalis central portion (de Olmos - 1995),Bed nucleus of the stria terminalis subarea 2 (Geeraedts),overlap,Their BST2....corresponds reasonably well to our dorsolateral division of the lateral bed nucleus (BSTLD); although they do not suggest and internal division of this area into capsular and central parts. Collator: it is unclear whether this is the correct topological relationship.,Alheid G.F; de Olmos J.S. & Beltramino C.A.; (1995),http://scholar.google.com/scholar?hl=en&q=Alheid G.F; de Olmos J.S. & Beltramino C.A.; (1995),13981,953,8817b48c-867f-5612-85e3-860824a56152,2016-05-09 16:57:11,C,1.4628130310509E9
305,Nucleus reuniens caudal division (Swanson-1998),Nucleus reuniens caudal division (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),82,305,a57b3782-7a47-571c-a6dd-ef0e1a86d81b,2016-05-09 16:57:11,C,1.4628130310509E9
469,Inferior olivary complex (Swanson-1998),Inferior olivary complex (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),853,469,885c630d-4018-5930-889b-c85bc89977a7,2016-05-09 16:57:11,C,1.4628130310509E9
865,Parastrial nucleus of bed nucleus of stria terminalis (Moga-Fulwiler-Saper),Bed nucleus of the stria terminalis caudal division (Alheid et al.),identical,In general; our observations are in agreement with theirs [de Olmos et al.; 1985; Paxinos & Swanson; 1986]; so we have retained much of their terminology (Table 2).,Moga M.M.; Saper C.B.; Gray T.S.; (1989),http://www.ncbi.nlm.nih.gov/sites/entrez?Db=pubmed&Cmd=ShowDetailView&TermToSearch=2568370,13811,865,ae76f2c5-8498-5213-b95d-d782f5f4a84c,2016-05-09 16:57:11,C,1.4628130310509E9
600,Infundibulum external lamina (Swanson-1998),Infundibulum; external lamina (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),6976,600,5adade78-4d3e-5984-a571-99788a24356b,2016-05-09 16:57:11,C,1.4628130310509E9
188,Medial nucleus of the amygdala posterodorsal part;sublayer c (Swanson-1998),Medial nucleus of the amygdala posterodorsal part;sublayer c (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),266,188,7eba3778-f4e1-5550-bbb0-35e55d453041,2016-05-09 16:57:11,C,1.4628130310509E9
200,Bed nuclei of the stria terminalis anterior division dorsomedial nucleus (Swanson-1998),Bed nuclei of the stria terminalis anteromedial area (Swanson-2004),overlap,Collator note: the Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas"; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),112,200,edb82490-669b-54c7-82b0-edaa63d70613,2016-05-09 16:57:11,C,1.4628130310509E9
726,Bed nuclei of the stria terminalis posterior division principal nucleus (Swanson-1998),bed nucleus of the stria terminalis; medial division; posteromedial part (Paxinos/Watson-1998),contains,Collator note: this relation is extracted from Figure 2 page 197. Details about the comparison can be found in cited references. BSTpr and BTMPM appear in this only relationship; therefore it was assumed BSTpr includes BSTMPM.,Dong H.; Petrovich G.D.; Swanson L.W.; (2001),http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11750933,118,726,da469ceb-c092-5147-bdc7-3380ddf0762a,2016-05-09 16:57:11,C,1.4628130310509E9
197,Bed nuclei of the stria terminalis anterior division anterodorsal area (Swanson-1998),Bed nuclei of the stria terminalis anteromedial area (Swanson-2004),is contained,Collator note: the Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas"; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),106,197,50196ad2-ca84-5fa5-816f-aacf49840c1e,2016-05-09 16:57:11,C,1.4628130310509E9
983,Bed nucleus of stria terminalis group a (Bleier),Bed nucleus of the stria terminalis subarea 1 (Geeraedts),overlap,Within the BST five cytoarchitectonic subareas can reliably be identified. These subareas correspond roughly with the cell groups a-e of the BST of Bleier et al. ('79); respectively. Collator note: we assumed the most general topological relationship between these two regions; that of "overlap".,Geeraedts L.M.G.; Nieuwenhuys R. & Veening J.G.; (1990),http://www.ncbi.nlm.nih.gov/pubmed/2341624,13950,983,9076caac-238a-57cf-93e7-556abab69e8b,2016-05-09 16:57:11,C,1.4628130310509E9
509,Supargenual nucleus (Swanson-1998),Supragenual nucleus (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),560,509,8c558914-1066-5ac8-b024-1cebb2c3b68e,2016-05-09 16:57:11,C,1.4628130310509E9
974,Bed nucleus of stria terminalis group c (Bleier),Bed nucleus of the stria terminalis anteroventral area (Ju/Swanson),overlap,Groups c and e lie ventral to the anterior commissure; thus corresponding to our anteroventral area. Collator note: it was assumed the more general relation "overlap"; due to uncertainties in border-border relations.,Ju G. & Swanson L.W. (I); (1989),http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=2708568,13952,974,5e49aaaf-77c9-5bb2-b690-1a8986f64b6e,2016-05-09 16:57:11,C,1.4628130310509E9
122,Dentate gyrus medial blade polymorph layer (Swanson-1998),Dentate gyrus medial blade polymorph layer (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),756,122,d40c793a-1fb6-5d76-96e5-616a5bdf57c5,2016-05-09 16:57:11,C,1.4628130310509E9
552,Ventral part of the lateral geniculate complex medial zone (Swanson-1998),Ventral part of the lateral geniculate complex medial zone (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),346,552,cc5d2668-3771-5759-a2c6-ead39c561d1e,2016-05-09 16:57:11,C,1.4628130310509E9
893,Intermediate medium-sized-celled column of the posterior part of the bed nucleus of the stria terminalis (de Olmos - 1995),Bed nucleus of the stria terminalis transverse nucleus (Ju/Swanson),overlap,Ju and Swanson (1989); Ju et al. (1989); and Swanson (1992) also include a transverse nucleus (Tr) within the posterior bed nucleus...this appears to cross our lateral and intermediate columns.,Alheid G.F; de Olmos J.S. & Beltramino C.A.; (1995),http://scholar.google.com/scholar?hl=en&q=Alheid G.F; de Olmos J.S. & Beltramino C.A.; (1995),13974,893,1addf80b-a0c5-5871-96cc-29d09160f48d,2016-05-09 16:57:11,C,1.4628130310509E9
933,Intermediate part of the lateral bed nucleus of the stria terminalis (de Olmos - 1995),Bed nucleus of the stria terminalis ventral nucleus (Ju/Swanson),overlap,Our BSTLI also appears to ecnompass several of their subnuclei; including their rhomboid nuclei; lateral parts of their ventral nuclei; their magnocellular nuclei; and lateral parts of their dorsolateral nuclei (DL).,Alheid G.F; de Olmos J.S. & Beltramino C.A.; (1995),http://scholar.google.com/scholar?hl=en&q=Alheid G.F; de Olmos J.S. & Beltramino C.A.; (1995),13984,933,499ee30a-418f-57d6-b0a6-75dffbe46be3,2016-05-09 16:57:11,C,1.4628130310509E9
733,Bed nuclei of the stria terminalis anterior division magnocellular nucleus (Swanson-1998),Preoptic subnucleus of bed nucleus of stria terminalis (Moga-Fulwiler-Saper),is contained,Collator note: this relation is extracted from Figure 2 page 197. Details about the comparison can be found in cited references.,Dong H.; Petrovich G.D.; Swanson L.W.; (2001),http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11750933,116,733,ab62eaf0-c340-5cb4-98c6-14a30dd6d1fc,2016-05-09 16:57:11,C,1.4628130310509E9
435,Medial preoptic nucleus lateral part (Swanson-1998),Medial preoptic nucleus lateral part (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),282,435,9c7017a9-b9a3-5226-b52c-36a4f8ac3d72,2016-05-09 16:57:11,C,1.4628130310509E9
728,Bed nuclei of the stria terminalis posterior division strial extension (Swanson-1998),bed nucleus of stria terminalis; supracapsular part (Paxinos/Watson-1998),identical,Collator note: this relation is extracted from Figure 2 page 197. Details about the comparison can be found in cited references. BSTse and BSTS appear only in this topological relationship; therefore it was assumed these nuclei are identical.,Dong H.; Petrovich G.D.; Swanson L.W.; (2001),http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11750933,123,728,bc2a04d7-d796-5c87-b78b-b56aa2481112,2016-05-09 16:57:11,C,1.4628130310509E9
427,Nucleus raphe pontis (Swanson-1998),Nucleus raphe pontis (Swanson-2004),identical,Collator note: Swanson 2004 nomenclature is very similar to Swanson 1998 version. For changes that were performed between Swanson 1998 and 2004 versions; please check "Changes to the original Atlas" ; page 7.,Swanson L.W.; (2004),http://scholar.google.com/scholar?hl=en&q=Swanson L.W.; (2004),573,427,43837601-e3bb-544f-be81-e2263a907533,2016-05-09 16:57:11,C,1.4628130310509E9
821,Bed nuclei of the stria terminals oval nucleus (Swanson-1992),Central amygdaloid nucleus lateral division capsular subdivision (de Olmos -1985),contains,Collator note: this relation is extracted from Figure 2 page 197. Details about the comparison can be found in cited references.,Dong H.; Petrovich G.D.; Swanson L.W.; (2001),http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11750933,1814,821,5dc858fd-9774-5751-aae1-955dee2024e8,2016-05-09 16:57:11,C,1.4628130310509E9
